price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,zipcode,was_renovated,effective_year,house_age,age_effective,price_per_sqft,years_since_reno,has_basement,basement_ratio,bath_per_bed,sqft_per_room,log_sqft_living,log_sqft_lot,cluster,split,segment
495000.0,5.0,3.0,2440,4750,1.0,0,0,3,1450,990,2006,,Seattle,98108,0,2006,8,8.0,202.8688524590164,8.0,1,0.4057377049180328,0.6,305.0,7.80016307039296,8.46611040118692,0,train,Established Family Home
540000.0,4.0,2.25,1330,8400,1.5,0,0,3,1330,0,1962,,Bellevue,98005,0,1962,52,52.0,406.01503759398497,52.0,0,0.0,0.5625,212.8,7.193685818395112,9.036106025364846,1,train,Compact Entry-Level
395000.0,3.0,1.75,1460,22651,1.0,0,0,4,1460,0,1961,,Issaquah,98027,0,1961,53,53.0,270.54794520547944,53.0,0,0.0,0.5833333333333334,307.36842105263156,7.2868764117507,10.028003427233696,1,train,Compact Entry-Level
1300000.0,6.0,4.5,3902,3880,3.0,0,4,4,2782,1120,1977,,Seattle,98116,0,1977,37,37.0,333.1624807790877,37.0,1,0.2870322911327524,0.75,371.6190476190476,8.269500767180615,8.263848131368906,2,train,Premium View Property
1075000.0,5.0,4.75,5180,17811,2.0,0,2,3,4070,1110,2001,,Snoqualmie,98065,0,2001,13,13.0,207.52895752895756,13.0,1,0.21428571428571427,0.95,531.2820512820513,8.552753366814787,9.787627666441592,2,test,Premium View Property
214100.0,2.0,2.5,1150,2064,2.0,0,0,3,1150,0,2004,,Auburn,98001,0,2004,10,10.0,186.17391304347825,10.0,0,0.0,1.25,255.55555555555554,7.048386408721883,7.632885505395133,3,train,New-Build Suburban Family
210000.0,4.0,1.5,1920,10403,1.0,0,0,3,1370,550,1959,,Federal Way,98023,0,1959,55,55.0,109.375,55.0,1,0.2864583333333333,0.375,349.09090909090907,7.560601162768557,9.249945626568541,0,train,Established Family Home
499500.0,3.0,2.5,2520,53143,1.5,0,0,3,2520,0,1988,,Duvall,98019,0,1988,26,26.0,198.2142857142857,26.0,0,0.0,0.8333333333333334,458.1818181818182,7.83241092718792,10.880760489345077,3,train,New-Build Suburban Family
546000.0,2.0,1.0,970,3400,1.0,0,0,3,970,0,1924,,Seattle,98109,0,1924,90,90.0,562.8865979381443,90.0,0,0.0,0.5,323.3333333333333,6.878326468291325,8.131824785007195,1,train,Compact Entry-Level
292000.0,5.0,2.5,2490,7666,1.0,0,0,4,1490,1000,1989,,Kent,98031,0,1989,25,25.0,117.26907630522088,25.0,1,0.40160642570281124,0.5,332.0,7.820439515262181,8.944680683558895,0,test,Established Family Home
289000.0,3.0,2.0,1680,8424,1.0,0,0,3,1680,0,1993,,Enumclaw,98022,0,1993,21,21.0,172.02380952380952,21.0,0,0.0,0.6666666666666666,336.0,7.427144133408616,9.038958755220563,1,train,Compact Entry-Level
240000.0,3.0,1.0,1150,4825,1.0,0,0,4,1150,0,1957,,Issaquah,98027,0,1957,57,57.0,208.69565217391303,57.0,0,0.0,0.3333333333333333,287.5,7.048386408721883,8.481773246184977,1,train,Compact Entry-Level
395000.0,4.0,3.0,1980,7931,1.0,0,0,4,1160,820,1983,,Shoreline,98133,0,1983,31,31.0,199.4949494949495,31.0,1,0.41414141414141414,0.75,282.85714285714283,7.591357046698551,8.978660489639687,0,train,Established Family Home
795000.0,4.0,2.25,2070,13084,1.0,0,0,4,1700,370,1967,,Mercer Island,98040,0,1967,47,47.0,384.0579710144928,47.0,1,0.178743961352657,0.5625,331.2,7.635786861395585,9.479221814964246,0,train,Established Family Home
955000.0,4.0,4.25,5660,193593,2.0,0,0,3,4100,1560,2001,,Duvall,98019,0,2001,13,13.0,168.72791519434628,13.0,1,0.2756183745583039,1.0625,686.060606060606,8.64135583403666,12.173518461608822,3,train,New-Build Suburban Family
725000.0,4.0,2.75,2420,10962,1.0,0,0,3,1530,890,1977,,Bellevue,98007,0,1977,37,37.0,299.58677685950414,37.0,1,0.3677685950413223,0.6875,358.51851851851853,7.791935956938058,9.30228124567454,0,train,Established Family Home
335000.0,4.0,2.5,2610,4781,2.0,0,0,3,2610,0,2009,,Auburn,98001,0,2009,5,5.0,128.35249042145594,5.0,0,0.0,0.625,401.53846153846155,7.8674885686991285,8.47261414801827,3,train,New-Build Suburban Family
492000.0,4.0,3.75,2810,10840,2.0,0,2,4,2070,740,1994,,North Bend,98045,0,1994,20,20.0,175.08896797153025,20.0,1,0.26334519572953735,0.9375,362.5806451612903,7.941295570906532,9.291090521661292,2,train,Premium View Property
250000.0,3.0,2.5,1510,10384,1.0,0,0,2,1030,480,1976,,Woodinville,98077,0,1976,38,38.0,165.56291390728478,38.0,1,0.31788079470198677,0.8333333333333334,274.54545454545456,7.32052696227274,9.248117736310213,0,test,Established Family Home
700000.0,3.0,1.75,1910,4800,1.0,0,0,3,1080,830,1959,,Seattle,98103,0,1959,55,55.0,366.4921465968586,55.0,1,0.43455497382198954,0.5833333333333334,402.10526315789474,7.555381944240273,8.476579508530941,0,train,Established Family Home
545000.0,3.0,1.75,1700,51649,1.5,0,0,5,1700,0,1931,,Renton,98059,0,1931,83,83.0,320.5882352941176,83.0,0,0.0,0.5833333333333334,357.89473684210526,7.438971592395862,10.852245474547784,1,train,Compact Entry-Level
555000.0,4.0,2.75,2020,10720,1.0,0,0,4,1420,600,1976,,Redmond,98052,0,1976,38,38.0,274.7524752475247,38.0,1,0.297029702970297,0.6875,299.25925925925924,7.611347717403621,9.27995971385624,0,train,Established Family Home
640000.0,3.0,1.75,2340,4206,1.0,0,0,5,1170,1170,1917,,Seattle,98144,0,1917,97,97.0,273.5042735042735,97.0,1,0.5,0.5833333333333334,492.63157894736844,7.75833346749091,8.344505083590521,0,train,Established Family Home
390000.0,3.0,2.0,1463,868,3.0,0,0,3,1463,0,2003,,Seattle,98115,0,2003,11,11.0,266.57552973342445,11.0,0,0.0,0.6666666666666666,292.6,7.288927694521257,6.767343125265392,3,train,New-Build Suburban Family
466500.0,3.0,1.0,1430,3840,1.0,0,0,3,950,480,1945,,Seattle,98117,0,1945,69,69.0,326.2237762237762,69.0,1,0.3356643356643357,0.3333333333333333,357.5,7.266128779556451,8.253488028345904,1,test,Compact Entry-Level
372500.0,3.0,1.5,1180,12324,1.0,0,0,3,800,380,1981,,Sammamish,98074,0,1981,33,33.0,315.6779661016949,33.0,1,0.3220338983050847,0.5,262.22222222222223,7.074116816197362,9.41938499891089,0,test,Established Family Home
1800000.0,5.0,4.5,4400,15580,2.0,0,0,3,3390,1010,2003,,Bellevue,98004,0,2003,11,11.0,409.09090909090907,11.0,1,0.22954545454545455,0.9,463.1578947368421,8.38958706681109,9.653807502217354,3,train,New-Build Suburban Family
255000.0,3.0,2.5,1610,6176,2.0,0,0,3,1610,0,1994,,Kent,98030,0,1994,20,20.0,158.38509316770185,20.0,0,0.0,0.8333333333333334,292.72727272727275,7.384610383176974,8.728587995695898,3,train,New-Build Suburban Family
466800.0,3.0,2.5,1480,14250,2.0,0,0,3,1480,0,1996,,Kirkland,98033,0,1996,18,18.0,315.4054054054054,18.0,0,0.0,0.8333333333333334,269.09090909090907,7.300472814267799,9.564582358673212,3,train,New-Build Suburban Family
749000.0,3.0,2.5,2670,10338,2.0,0,0,3,2670,0,1987,,Bellevue,98007,0,1987,27,27.0,280.5243445692884,27.0,0,0.0,0.8333333333333334,485.45454545454544,7.890208213109961,9.243678431586693,3,train,New-Build Suburban Family
610000.0,4.0,1.75,1830,29110,2.0,0,0,3,1230,600,1990,,Mercer Island,98040,0,1990,24,24.0,333.3333333333333,24.0,1,0.32786885245901637,0.4375,318.2608695652174,7.5126175446745105,10.278871388605838,0,test,Established Family Home
356000.0,2.0,1.0,920,4095,1.0,0,0,4,920,0,1914,,Seattle,98118,0,1914,100,100.0,386.9565217391304,100.0,0,0.0,0.5,306.6666666666667,6.825460036255307,8.317766166719343,1,train,Compact Entry-Level
165000.0,3.0,1.0,1150,19200,1.0,0,0,4,1150,0,1908,,Auburn,98001,0,1908,106,106.0,143.47826086956522,106.0,0,0.0,0.3333333333333333,287.5,7.048386408721883,9.862717639992917,1,train,Compact Entry-Level
229000.0,2.0,1.0,1190,7408,1.0,0,0,3,830,360,1941,,Seattle,98168,0,1941,73,73.0,192.436974789916,73.0,1,0.3025210084033613,0.5,396.6666666666667,7.0825485693553,8.910450756416656,1,train,Compact Entry-Level
530000.0,4.0,3.25,4160,35654,2.0,0,0,3,2760,1400,1973,,Issaquah,98027,0,1973,41,41.0,127.40384615384616,41.0,1,0.33653846153846156,0.8125,573.7931034482758,8.333510708982942,10.481644668462405,3,train,New-Build Suburban Family
499950.0,3.0,2.5,2370,12753,2.0,0,0,3,2370,0,2001,,Duvall,98019,0,2001,13,13.0,210.9493670886076,13.0,0,0.0,0.8333333333333334,430.90909090909093,7.771067086065406,9.453600226875217,3,train,New-Build Suburban Family
619000.0,4.0,1.75,1660,3800,1.5,0,0,3,1660,0,1926,,Seattle,98115,0,1926,88,88.0,372.89156626506025,88.0,0,0.0,0.4375,288.69565217391306,7.415175109613295,8.24301946898925,1,train,Compact Entry-Level
547000.0,3.0,2.5,1480,8381,1.0,0,0,4,1480,0,1968,,Seattle,98125,0,1968,46,46.0,369.5945945945946,46.0,0,0.0,0.8333333333333334,269.09090909090907,7.300472814267799,9.033841828485016,1,train,Compact Entry-Level
359800.0,4.0,2.5,2390,6426,2.0,0,0,3,2390,0,1999,,Auburn,98092,0,1999,15,15.0,150.5439330543933,15.0,0,0.0,0.625,367.6923076923077,7.779466967458324,8.768263145371286,3,train,New-Build Suburban Family
499000.0,3.0,3.5,1690,1432,2.0,0,0,3,1360,330,2008,,Seattle,98199,0,2008,6,6.0,295.26627218934914,6.0,1,0.1952662721893491,1.1666666666666667,260.0,7.43307534889858,7.267525427828172,3,train,New-Build Suburban Family
189000.0,3.0,1.0,1010,7560,1.0,0,0,3,1010,0,1958,,Renton,98058,0,1958,56,56.0,187.12871287128712,56.0,0,0.0,0.3333333333333333,252.5,6.918695219020472,8.93075873555827,1,test,Compact Entry-Level
799000.0,4.0,3.5,3500,8547,2.0,0,0,3,2500,1000,1994,,Bellevue,98006,0,1994,20,20.0,228.28571428571428,20.0,1,0.2857142857142857,0.875,466.6666666666667,8.160803920954665,9.053452616439039,3,train,New-Build Suburban Family
257000.0,4.0,2.75,2330,7642,1.0,0,0,3,1800,530,1990,,Federal Way,98023,0,1990,24,24.0,110.30042918454936,24.0,1,0.22746781115879827,0.6875,345.18518518518516,7.754052639035757,8.941545475242885,0,train,Established Family Home
270000.0,3.0,1.5,1890,9450,1.0,0,0,3,1090,800,1957,,Burien,98146,0,1957,57,57.0,142.85714285714286,57.0,1,0.42328042328042326,0.5,420.0,7.544861068658458,9.153875834995056,0,train,Established Family Home
453500.0,4.0,1.75,2000,6032,1.0,0,2,3,1300,700,1959,,Seattle,98146,0,1959,55,55.0,226.75,55.0,1,0.35,0.4375,347.82608695652175,7.601402334583733,8.704999678440762,2,train,Premium View Property
237000.0,3.0,1.0,1130,10650,1.0,0,0,3,1130,0,1954,,SeaTac,98188,0,1954,60,60.0,209.73451327433628,60.0,0,0.0,0.3333333333333333,282.5,7.030857476116121,9.273409063443166,1,train,Compact Entry-Level
456000.0,4.0,1.75,1670,9886,1.0,0,0,5,1670,0,1947,,Seattle,98125,0,1947,67,67.0,273.05389221556885,67.0,0,0.0,0.4375,290.4347826086956,7.421177528595393,9.198976041897133,1,train,Compact Entry-Level
355500.0,3.0,2.5,2600,5540,2.0,0,0,3,2600,0,2004,,Maple Valley,98038,0,2004,10,10.0,136.73076923076923,10.0,0,0.0,0.8333333333333334,472.72727272727275,7.8636512654486515,8.61993026886735,3,test,New-Build Suburban Family
299950.0,4.0,1.75,1560,31299,1.0,0,0,4,1560,0,1965,,Auburn,98092,0,1965,49,49.0,192.27564102564105,49.0,0,0.0,0.4375,271.30434782608694,7.353081920515432,10.351373376528244,1,train,Compact Entry-Level
335000.0,3.0,2.0,1170,5360,1.0,0,0,3,1170,0,1919,,Seattle,98106,0,1919,95,95.0,286.3247863247863,95.0,0,0.0,0.6666666666666666,234.0,7.065613363597717,8.586905803827538,1,train,Compact Entry-Level
268500.0,4.0,2.5,2100,4237,2.0,0,0,3,2100,0,2006,,Kent,98031,0,2006,8,8.0,127.85714285714286,8.0,0,0.0,0.625,323.0769230769231,7.650168700845001,8.351846738828245,3,train,New-Build Suburban Family
385000.0,3.0,2.25,1710,11500,1.0,0,0,3,1210,500,1978,,Kenmore,98028,0,1978,36,36.0,225.14619883040936,36.0,1,0.29239766081871343,0.75,325.7142857142857,7.444833273892193,9.350189267092581,0,train,Established Family Home
376000.0,4.0,2.75,2420,5773,2.0,0,0,3,2420,0,2005,,Maple Valley,98038,0,2005,9,9.0,155.37190082644628,9.0,0,0.0,0.6875,358.51851851851853,7.791935956938058,8.661120360222881,3,train,New-Build Suburban Family
605004.0,4.0,2.0,1370,4000,2.0,0,0,3,1370,0,1951,1994.0,Seattle,98199,1,1994,63,20.0,441.6087591240876,20.0,0,0.0,0.5,228.33333333333334,7.223295679562314,8.294299608857235,3,train,New-Build Suburban Family
886000.0,4.0,2.0,2660,3900,1.5,0,0,4,1480,1180,1923,,Seattle,98112,0,1923,91,91.0,333.0827067669173,91.0,1,0.44360902255639095,0.5,443.3333333333333,7.886457270977689,8.268988209506656,0,test,Established Family Home
560000.0,4.0,2.5,2260,3713,2.0,0,0,3,2260,0,2003,,Kirkland,98034,0,2003,11,11.0,247.78761061946904,11.0,0,0.0,0.625,347.6923076923077,7.72356247227797,8.219864741912652,3,train,New-Build Suburban Family
343000.0,4.0,2.5,2070,4500,2.0,0,0,3,2070,0,2004,,Maple Valley,98038,0,2004,10,10.0,165.70048309178745,10.0,0,0.0,0.625,318.46153846153845,7.635786861395585,8.412054873292933,3,test,New-Build Suburban Family
1415000.0,4.0,5.25,4670,43950,2.0,0,0,3,4670,0,1989,,Bellevue,98006,0,1989,25,25.0,302.9978586723769,25.0,0,0.0,1.3125,504.86486486486484,8.449128460502108,10.69083065598303,3,test,New-Build Suburban Family
270000.0,3.0,1.0,1500,13500,1.0,0,0,4,1500,0,1968,,Renton,98059,0,1968,46,46.0,180.0,46.0,0,0.0,0.3333333333333333,375.0,7.313886831633462,9.510519035757246,1,train,Compact Entry-Level
411605.0,4.0,2.5,2658,3960,2.0,0,0,3,2658,0,2014,,Auburn,98092,0,2014,0,0.0,154.85515425131678,0.0,0,0.0,0.625,408.9230769230769,7.88570539124302,8.284251797621916,3,train,New-Build Suburban Family
550000.0,4.0,2.5,2700,5150,2.0,0,0,3,2700,0,2007,,Renton,98059,0,2007,7,7.0,203.7037037037037,7.0,0,0.0,0.625,415.38461538461536,7.901377353792616,8.546946149565585,3,train,New-Build Suburban Family
465000.0,3.0,2.25,1530,1245,2.0,0,0,3,1050,480,2014,,Seattle,98122,0,2014,0,0.0,303.921568627451,0.0,1,0.3137254901960784,0.75,291.42857142857144,7.333676395657684,7.1276936993473985,3,train,New-Build Suburban Family
584000.0,3.0,2.5,1480,1485,2.0,0,0,3,1280,200,2007,,Seattle,98102,0,2007,7,7.0,394.5945945945946,7.0,1,0.13513513513513514,0.8333333333333334,269.09090909090907,7.300472814267799,7.303843225277705,3,train,New-Build Suburban Family
275000.0,3.0,3.0,1390,1080,2.0,0,0,3,1140,250,2006,,Seattle,98118,0,2006,8,8.0,197.84172661870505,8.0,1,0.17985611510791366,1.0,231.66666666666666,7.237778191923443,6.985641817639208,3,train,New-Build Suburban Family
324500.0,3.0,2.5,1660,3990,2.0,0,0,3,1660,0,2009,,Seattle,98118,0,2009,5,5.0,195.48192771084337,5.0,0,0.0,0.8333333333333334,301.8181818181818,7.415175109613295,8.291797105048733,3,train,New-Build Suburban Family
700000.0,3.0,2.5,2050,4185,2.0,0,0,3,2050,0,2011,,Seattle,98117,0,2011,3,3.0,341.4634146341463,3.0,0,0.0,0.8333333333333334,372.72727272727275,7.62608275807238,8.339500903005945,3,train,New-Build Suburban Family
385200.0,4.0,1.0,1550,7740,1.5,0,0,3,1550,0,1954,,Seattle,98126,0,1954,60,60.0,248.51612903225808,60.0,0,0.0,0.25,310.0,7.346655163176539,8.954286157204713,1,test,Compact Entry-Level
270000.0,4.0,2.25,1900,8600,1.0,0,0,4,1900,0,1975,,Federal Way,98023,0,1975,39,39.0,142.10526315789474,39.0,0,0.0,0.5625,304.0,7.550135342488429,9.059633754551479,0,test,Established Family Home
735000.0,4.0,2.5,2820,6180,2.0,0,0,3,2050,770,2013,,Seattle,98118,0,2013,1,1.0,260.63829787234044,1.0,1,0.2730496453900709,0.625,433.84615384615387,7.944846711001996,8.729235349659273,3,test,New-Build Suburban Family
389250.0,2.0,1.5,1490,4080,1.0,0,0,3,930,560,1956,,Seattle,98126,0,1956,58,58.0,261.241610738255,58.0,1,0.37583892617449666,0.75,425.7142857142857,7.307202314764738,8.314097335405807,1,train,Compact Entry-Level
315000.0,3.0,1.5,1750,12500,1.0,0,0,3,1150,600,1954,,Fall City,98024,0,1954,60,60.0,180.0,60.0,1,0.34285714285714286,0.5,388.8888888888889,7.467942332285852,9.433563920090563,0,train,Established Family Home
545000.0,4.0,2.5,2040,6034,2.0,0,0,3,2040,0,1990,,Seattle,98115,0,1990,24,24.0,267.15686274509807,24.0,0,0.0,0.625,313.84615384615387,7.621195162809845,8.705331133531631,3,train,New-Build Suburban Family
550000.0,3.0,1.5,1900,5000,1.5,0,0,3,1640,260,1926,,Seattle,98115,0,1926,88,88.0,289.4736842105263,88.0,1,0.1368421052631579,0.5,422.22222222222223,7.550135342488429,8.517393171418904,0,train,Established Family Home
415000.0,3.0,1.75,1910,12596,1.0,0,0,3,1340,570,1977,,Woodinville,98072,0,1977,37,37.0,217.27748691099475,37.0,1,0.29842931937172773,0.5833333333333334,402.10526315789474,7.555381944240273,9.441213969352303,0,train,Established Family Home
387500.0,3.0,1.0,1560,14333,1.0,0,0,4,1560,0,1953,,Normandy Park,98166,0,1953,61,61.0,248.39743589743588,61.0,0,0.0,0.3333333333333333,390.0,7.353081920515432,9.570389616553864,1,train,Compact Entry-Level
432000.0,3.0,1.75,1470,6250,1.0,0,3,4,1070,400,1939,,Lake Forest Park,98155,0,1939,75,75.0,293.8775510204082,75.0,1,0.272108843537415,0.5833333333333334,309.4736842105263,7.293697720601438,8.740496729931813,2,train,Premium View Property
402000.0,3.0,2.5,2700,9994,1.0,0,3,4,1350,1350,1959,,Des Moines,98198,0,1959,55,55.0,148.88888888888889,55.0,1,0.5,0.8333333333333334,490.90909090909093,7.901377353792616,9.209840246934501,2,train,Premium View Property
1035000.0,4.0,3.25,3450,11240,2.0,0,3,4,2430,1020,1960,2001.0,Burien,98166,1,2001,54,13.0,300.0,13.0,1,0.2956521739130435,0.8125,475.86206896551727,8.146419323098003,9.327323087461798,2,train,Premium View Property
294700.0,3.0,2.0,1970,9600,1.0,0,0,4,1300,670,1967,,Federal Way,98003,0,1967,47,47.0,149.5939086294416,47.0,1,0.3401015228426396,0.6666666666666666,394.0,7.58629630715272,9.169622538697624,0,train,Established Family Home
744000.0,3.0,2.5,2670,12187,2.0,0,0,3,2670,0,1986,,Redmond,98052,0,1986,28,28.0,278.65168539325845,28.0,0,0.0,0.8333333333333334,485.45454545454544,7.890208213109961,9.408207140105599,3,train,New-Build Suburban Family
715000.0,3.0,2.5,2550,13458,2.0,0,0,3,2550,0,1990,,Bellevue,98006,0,1990,24,24.0,280.3921568627451,24.0,0,0.0,0.8333333333333334,463.6363636363636,7.844240718141811,9.507403306233716,3,train,New-Build Suburban Family
500000.0,4.0,1.0,1720,4011,1.5,0,0,4,1720,0,1904,,Seattle,98107,0,1904,110,110.0,290.69767441860466,110.0,0,0.0,0.25,344.0,7.450660796211539,8.297045149081827,1,train,Compact Entry-Level
1300000.0,4.0,4.0,4270,6002,2.0,0,3,3,3180,1090,2004,,Issaquah,98029,0,2004,10,10.0,304.4496487119438,10.0,1,0.25526932084309134,1.0,533.75,8.359603270841466,8.700014623251842,2,train,Premium View Property
1150000.0,3.0,1.5,2170,16600,1.0,1,2,3,1130,1040,1979,,Redmond,98052,0,1979,35,35.0,529.9539170506912,35.0,1,0.4792626728110599,0.5,482.22222222222223,7.682943169878292,9.717218213494077,2,test,Premium View Property
650000.0,4.0,2.5,2840,9354,2.0,0,0,3,2840,0,1990,,Sammamish,98074,0,1990,24,24.0,228.8732394366197,24.0,0,0.0,0.625,436.9230769230769,7.951911381854188,9.14366623870819,3,train,New-Build Suburban Family
435000.0,4.0,2.75,3270,50994,2.0,0,0,4,2720,550,1983,,Kent,98042,0,1983,31,31.0,133.0275229357798,31.0,1,0.16819571865443425,0.6875,484.44444444444446,8.092851027538384,10.839482867684618,0,train,Established Family Home
510000.0,3.0,1.75,1480,7040,1.0,0,0,3,1480,0,1974,,Kirkland,98033,0,1974,40,40.0,344.5945945945946,40.0,0,0.0,0.5833333333333334,311.57894736842104,7.300472814267799,8.859505484519133,1,train,Compact Entry-Level
525000.0,5.0,2.75,2440,8000,1.0,0,0,4,1240,1200,1972,,Kirkland,98034,0,1972,42,42.0,215.1639344262295,42.0,1,0.4918032786885246,0.55,314.83870967741933,7.80016307039296,8.987321812850125,0,train,Established Family Home
920000.0,4.0,2.75,2880,5750,1.5,0,0,5,1710,1170,1928,,Seattle,98116,0,1928,86,86.0,319.44444444444446,86.0,1,0.40625,0.6875,426.6666666666667,7.9658927350845286,8.657129031713755,0,train,Established Family Home
200000.0,2.0,1.0,1730,9610,1.0,0,0,3,1380,350,1962,,Auburn,98001,0,1962,52,52.0,115.60693641618496,52.0,1,0.2023121387283237,0.5,576.6666666666666,7.456454555176209,9.170663554823284,1,train,Compact Entry-Level
435000.0,2.0,1.0,1260,4080,1.5,0,0,5,1260,0,1926,,Seattle,98115,0,1926,88,88.0,345.23809523809524,88.0,0,0.0,0.5,420.0,7.13966033596492,8.314097335405807,1,train,Compact Entry-Level
809950.0,4.0,2.0,2230,9900,1.5,0,0,5,2230,0,1959,,Bellevue,98005,0,1959,55,55.0,363.2062780269058,55.0,0,0.0,0.5,371.6666666666667,7.7102051944325325,9.200391041122515,0,train,Established Family Home
1370000.0,2.0,2.25,2460,16940,1.5,0,4,4,1930,530,1936,,Seattle,98117,0,1936,78,78.0,556.910569105691,78.0,1,0.21544715447154472,1.125,578.8235294117648,7.8083230503910555,9.737491998340946,2,train,Premium View Property
455000.0,4.0,1.75,2050,94525,1.0,0,0,4,1250,800,1959,,Renton,98058,0,1959,55,55.0,221.9512195121951,55.0,1,0.3902439024390244,0.4375,356.5217391304348,7.62608275807238,11.456630207915023,0,train,Established Family Home
471000.0,3.0,2.5,2030,2805,2.0,0,0,3,1720,310,2001,,Issaquah,98027,0,2001,13,13.0,232.01970443349757,13.0,1,0.15270935960591134,0.8333333333333334,369.09090909090907,7.616283561580385,7.939515260662406,3,test,New-Build Suburban Family
253500.0,2.0,1.0,810,4800,1.0,0,0,3,810,0,1948,,Seattle,98126,0,1948,66,66.0,312.962962962963,66.0,0,0.0,0.5,270.0,6.698268054115413,8.476579508530941,1,train,Compact Entry-Level
185000.0,3.0,1.0,1840,8100,1.0,0,0,4,920,920,1953,,Burien,98166,0,1953,61,61.0,100.54347826086956,61.0,1,0.5,0.3333333333333333,460.0,7.518064181233078,8.999742789830492,0,test,Established Family Home
535500.0,3.0,1.5,1730,40250,2.0,0,0,4,1730,0,1983,,Woodinville,98072,0,1983,31,31.0,309.53757225433526,31.0,0,0.0,0.5,384.44444444444446,7.456454555176209,10.602890127258581,1,test,Compact Entry-Level
835000.0,2.0,2.0,2280,6815,1.0,0,0,3,2280,0,2002,,Redmond,98053,0,2002,12,12.0,366.2280701754386,12.0,0,0.0,1.0,570.0,7.732369222284388,8.827028068509152,1,train,Compact Entry-Level
589500.0,4.0,2.5,2630,6326,2.0,0,0,3,2630,0,2008,,Snoqualmie,98065,0,2008,6,6.0,224.1444866920152,6.0,0,0.0,0.625,404.61538461538464,7.875119281040293,8.752581469146884,3,train,New-Build Suburban Family
680000.0,3.0,2.25,2270,23900,1.0,0,0,3,1820,450,1975,,Shoreline,98177,0,1975,39,39.0,299.5594713656388,39.0,1,0.19823788546255505,0.75,432.3809523809524,7.7279755421055585,10.081675578048475,0,train,Established Family Home
360000.0,3.0,1.75,1020,7020,1.5,0,0,4,1020,0,1953,,Shoreline,98155,0,1953,61,61.0,352.94117647058823,61.0,0,0.0,0.5833333333333334,214.73684210526315,6.928537818164665,8.85666093701725,1,train,Compact Entry-Level
595000.0,4.0,2.5,1990,2175,2.0,0,0,3,1680,310,2005,,Seattle,98107,0,2005,9,9.0,298.99497487437185,9.0,1,0.15577889447236182,0.625,306.15384615384613,7.596392304064196,7.685243607975833,3,train,New-Build Suburban Family
300000.0,4.0,2.5,2680,15508,2.0,0,0,3,2680,0,1999,,Federal Way,98023,0,1999,15,15.0,111.94029850746269,15.0,0,0.0,0.625,412.3076923076923,7.893945138235959,9.649175779559453,3,train,New-Build Suburban Family
660000.0,3.0,1.75,1980,3300,1.5,0,0,4,1140,840,1926,,Seattle,98115,0,1926,88,88.0,333.3333333333333,88.0,1,0.42424242424242425,0.5833333333333334,416.8421052631579,7.591357046698551,8.101980731853192,0,train,Established Family Home
570000.0,3.0,2.5,2400,6975,2.0,0,0,3,2400,0,1993,,Newcastle,98056,0,1993,21,21.0,237.5,21.0,0,0.0,0.8333333333333334,436.3636363636364,7.783640596221253,8.850230965588816,3,test,New-Build Suburban Family
285000.0,2.0,1.0,780,5000,1.0,0,0,4,780,0,1943,,Seattle,98146,0,1943,71,71.0,365.38461538461536,71.0,0,0.0,0.5,260.0,6.660575149839686,8.517393171418904,1,train,Compact Entry-Level
435000.0,3.0,2.0,980,5000,1.0,0,0,3,980,0,1940,,Seattle,98144,0,1940,74,74.0,443.8775510204082,74.0,0,0.0,0.6666666666666666,196.0,6.8885724595653635,8.517393171418904,1,train,Compact Entry-Level
160000.0,3.0,1.0,1210,103237,1.0,0,0,2,1210,0,1918,1960.0,Vashon,98070,1,1960,96,54.0,132.23140495867767,54.0,0,0.0,0.3333333333333333,302.5,7.099201743553092,11.5447922813086,1,train,Compact Entry-Level
805000.0,5.0,2.5,4600,19831,1.0,0,3,3,2300,2300,1956,2013.0,Shoreline,98177,1,2013,58,1.0,175.0,1.0,1,0.5,0.5,613.3333333333334,8.434028950155469,9.895052073715027,2,test,Premium View Property
450000.0,3.0,2.5,1480,1961,2.0,0,0,3,1480,0,2005,,Issaquah,98029,0,2005,9,9.0,304.05405405405406,9.0,0,0.0,0.8333333333333334,269.09090909090907,7.300472814267799,7.581719640125308,3,train,New-Build Suburban Family
510000.0,4.0,1.5,1320,14250,1.0,0,0,4,1320,0,1954,,Kirkland,98033,0,1954,60,60.0,386.3636363636364,60.0,0,0.0,0.375,240.0,7.186144304522325,9.564582358673212,1,test,Compact Entry-Level
1120000.0,5.0,2.75,4400,18500,1.0,0,3,5,2250,2150,1963,,Kenmore,98028,0,1963,51,51.0,254.54545454545453,51.0,1,0.48863636363636365,0.55,567.741935483871,8.38958706681109,9.825580063659602,2,train,Premium View Property
1280000.0,4.0,3.5,3010,3600,2.0,0,0,3,2370,640,1999,,Seattle,98112,0,1999,15,15.0,425.249169435216,15.0,1,0.21262458471760798,0.875,401.3333333333333,8.010027528481734,8.188966863648876,3,train,New-Build Suburban Family
539000.0,3.0,2.0,2260,9568,1.0,0,0,3,1780,480,1985,,Sammamish,98074,0,1985,29,29.0,238.4955752212389,29.0,1,0.21238938053097345,0.6666666666666666,452.0,7.72356247227797,9.166283985779263,0,train,Established Family Home
